No.,Masjid ID,Nama Masjid,Provinsi,Kabupaten,Kecamatan,Tipologi,Alamat,Status Tanah,Luas Tanah,Luas Bangunan,Tahun Berdiri,Jamaah,Imam,Khatib,Muazin,Remaja,No. Telp/HP,Email,Latitude,Longitude,Lokasi Peta,Profil Masjid
115,01.4.02.19.06.000013,Al-Inayah,Sumatera Utara,Kab. Batu Bara,Tanjung Tiram,Masjid Jami,Dusun IV Desa Ujung Kubu,Wakaf,2500,484,1952,200,5,8,10,15,-,,3.182774528,99.63458392,"https://www.google.com/maps/search/3.18277452796906960000,99.63458392025132000000",https://simaslama.kemenag.dev/profil/masjid/9751
116,01.4.02.19.06.000014,Istiqamah,Sumatera Utara,Kab. Batu Bara,Tanjung Tiram,Masjid Jami,Dusun I Desa Desa Bandar Sono,Wakaf,400,224,2005,200,6,7,1,20,-,,3.189866037,99.62515327,"https://www.google.com/maps/search/3.18986603743787360000,99.62515327351866000000",https://simaslama.kemenag.dev/profil/masjid/9753
117,01.4.02.19.06.000015,Amaliyah,Sumatera Utara,Kab. Batu Bara,Tanjung Tiram,Masjid Jami,Dusun III Desa Bagan Baru,Wakaf,375,0,1981,0,1,1,0,0,-,,-1.801460929,116.1474609,"https://www.google.com/maps/search/-1.80146092946803550000,116.14746093750000000000",https://simaslama.kemenag.dev/profil/masjid/9754
118,01.4.02.19.06.000016,At-Taqwa,Sumatera Utara,Kab. Batu Bara,Tanjung Tiram,Masjid Jami,Dusun VI Desa Bagan Baru,Wakaf,300,0,1990,0,1,1,0,0,-,,-1.801460929,116.1474609,"https://www.google.com/maps/search/-1.80146092946803550000,116.14746093750000000000",https://simaslama.kemenag.dev/profil/masjid/9756
119,01.4.02.19.06.000017,Al-Jamik,Sumatera Utara,Kab. Batu Bara,Tanjung Tiram,Masjid Jami,Dusun IX Desa Tali Air Permai,Girik,400,100,2003,100,4,1,0,0,-,,-1.801460929,116.1474609,"https://www.google.com/maps/search/-1.80146092946803550000,116.14746093750000000000",https://simaslama.kemenag.dev/profil/masjid/9758
120,01.4.02.19.06.000018,Al-Ikhlas,Sumatera Utara,Kab. Batu Bara,Tanjung Tiram,Masjid Jami,Dusun VII Desa Kapal Merah,Wakaf,375,110,1993,150,2,1,0,0,85276764615,,-1.801460929,116.1474609,"https://www.google.com/maps/search/-1.80146092946803550000,116.14746093750000000000",https://simaslama.kemenag.dev/profil/masjid/9760
121,01.4.02.19.06.000019,An-Nur,Sumatera Utara,Kab. Batu Bara,Tanjung Tiram,Masjid Jami,Dusun X Desa Kapal Merah,Wakaf,600,182,1982,100,2,1,0,0,85370255713,,-1.801460929,116.1474609,"https://www.google.com/maps/search/-1.80146092946803550000,116.14746093750000000000",https://simaslama.kemenag.dev/profil/masjid/9761
122,01.4.02.19.06.000020,Al-Amin,Sumatera Utara,Kab. Batu Bara,Tanjung Tiram,Masjid Jami,Dusun II Desa Pematang Rambe,Wakaf,375,0,1982,0,1,1,0,0,-,,-1.801460929,116.1474609,"https://www.google.com/maps/search/-1.80146092946800000000,116.14746093750000000000",https://simaslama.kemenag.dev/profil/masjid/9763
123,01.4.02.19.06.000021,Al-Ikhwan,Sumatera Utara,Kab. Batu Bara,Tanjung Tiram,Masjid Jami,Dusun VI Desa Pematang Rambai,Wakaf,200,81,1965,200,2,2,1,0,-,,3.142810097,99.68931542,"https://www.google.com/maps/search/3.14281009721006600000,99.68931542337486000000",https://simaslama.kemenag.dev/profil/masjid/9764
124,01.4.02.19.06.000022,Nurul Iman,Sumatera Utara,Kab. Batu Bara,Tanjung Tiram,Masjid Jami,Dusun VI Desa Pematang Rambe,Wakaf,1200,0,1960,0,1,1,0,0,-,,-1.801460929,116.1474609,"https://www.google.com/maps/search/-1.80146092946803550000,116.14746093750000000000",https://simaslama.kemenag.dev/profil/masjid/9766
125,01.4.02.19.06.000023,Baiturrahman,Sumatera Utara,Kab. Batu Bara,Tanjung Tiram,Masjid Jami,Dusun VII Desa Pematang Rambe,Wakaf,300,0,1978,0,1,1,0,0,-,,-1.801460929,116.1474609,"https://www.google.com/maps/search/-1.80146092946803550000,116.14746093750000000000",https://simaslama.kemenag.dev/profil/masjid/9767
126,01.4.02.19.06.000024,Makmur,Sumatera Utara,Kab. Batu Bara,Tanjung Tiram,Masjid Jami,Dusun I Desa Sei Mentaram,Wakaf,1200,400,1970,500,3,4,0,0,-,,3.163340382,99.6262815,"https://www.google.com/maps/search/3.16334038188550600000,99.62628149994998000000",https://simaslama.kemenag.dev/profil/masjid/9794
127,01.4.02.19.06.000025,Al-Azhar,Sumatera Utara,Kab. Batu Bara,Tanjung Tiram,Masjid Jami,Dusun III Desa Tanjung Mulia,Wakaf,400,100,1965,150,3,1,0,0,-,,-1.801460929,116.1474609,"https://www.google.com/maps/search/-1.80146092946803550000,116.14746093750000000000",https://simaslama.kemenag.dev/profil/masjid/9795
128,01.4.02.19.06.000026,Nurul Huda,Sumatera Utara,Kab. Batu Bara,Tanjung Tiram,Masjid Jami,Dusun IV Desa Tanjung Mulia,Wakaf,800,64,1999,78,5,1,0,0,-,,-1.801460929,116.1474609,"https://www.google.com/maps/search/-1.80146092946803550000,116.14746093750000000000",https://simaslama.kemenag.dev/profil/masjid/9796
129,01.4.02.19.06.000027,Nurul Iman,Sumatera Utara,Kab. Batu Bara,Tanjung Tiram,Masjid Jami,Dusun VII Desa Jati Mulia,Wakaf,400,64,1982,100,1,1,0,0,-,,-1.801460929,116.1474609,"https://www.google.com/maps/search/-1.80146092946803550000,116.14746093750000000000",https://simaslama.kemenag.dev/profil/masjid/9797
130,01.4.02.19.06.000028,Al-Falah,Sumatera Utara,Kab. Batu Bara,Tanjung Tiram,Masjid Jami,Dusun VI Desa Jati Mulia,Wakaf,600,0,1981,0,1,1,0,0,-,,-1.801460929,116.1474609,"https://www.google.com/maps/search/-1.80146092946803550000,116.14746093750000000000",https://simaslama.kemenag.dev/profil/masjid/9799
131,01.5.02.19.06.000029,Al-Muttaqin,Sumatera Utara,Kab. Batu Bara,Tanjung Tiram,Masjid Bersejarah,Dusun II Jl. Keramik Desa Sentang,Wakaf,423,110,1963,200,6,1,0,0,82370779745,,-1.801460929,116.1474609,"https://www.google.com/maps/search/-1.80146092946803550000,116.14746093750000000000",https://simaslama.kemenag.dev/profil/masjid/9800
132,01.4.02.19.06.000030,Maqoma Mahmuda,Sumatera Utara,Kab. Batu Bara,Tanjung Tiram,Masjid Jami,Dusun VIII Desa Sentang,SHM,7000,100,1985,100,1,1,0,0,,,-1.801460929,116.1474609,"https://www.google.com/maps/search/-1.80146092946803550000,116.14746093750000000000",https://simaslama.kemenag.dev/profil/masjid/9802
133,01.4.02.19.01.000001,Raudatul Muslimin,Sumatera Utara,Kab. Batu Bara,Medang Deras,Masjid Jami,Lk. IV Kel. Pangkalan Dodek,Wakaf,400,320,1968,200,8,10,0,0,81990576453,,3.238897072,99.45201874,"https://www.google.com/maps/search/3.23889707158977400000,99.45201873779297000000",https://simaslama.kemenag.dev/profil/masjid/9803
134,01.4.02.19.01.000002,Al-Mukhlisin,Sumatera Utara,Kab. Batu Bara,Medang Deras,Masjid Jami,Desa Sei Buah Keras,Wakaf,748,200,1993,0,1,3,0,0,-,,3.234012525,99.44566727,"https://www.google.com/maps/search/3.23401252542351300000,99.44566726684570000000",https://simaslama.kemenag.dev/profil/masjid/9805
135,01.4.02.19.01.000003,Al-Hasanah,Sumatera Utara,Kab. Batu Bara,Medang Deras,Masjid Jami,Dusun Pahlawan I Desa Sidomulyo,Wakaf,750,500,1964,60,6,5,0,0,81396944439,,3.306549881,99.33246078,"https://www.google.com/maps/search/3.30654988149608940000,99.33246077525337000000",https://simaslama.kemenag.dev/profil/masjid/9806
136,01.6.02.19.01.000004,Al-Hasanah,Sumatera Utara,Kab. Batu Bara,Medang Deras,Masjid di Tempat Publik,Dsn. Pahlawan Desa Sidomulyo,Wakaf,750,750,1965,100,4,2,0,0,8139664443,,3.316018338,99.42901611,"https://www.google.com/maps/search/3.31601833816152500000,99.42901611328125000000",https://simaslama.kemenag.dev/profil/masjid/9808
137,01.4.02.19.01.000005,Jamik,Sumatera Utara,Kab. Batu Bara,Medang Deras,Masjid Jami,Dsn. V Desa Nenassiam,Wakaf,598,400,1963,70,5,4,0,0,85262213911,,3.255692875,99.42352295,"https://www.google.com/maps/search/3.25569287485061180000,99.42352294921875000000",https://simaslama.kemenag.dev/profil/masjid/9809
138,01.4.02.19.01.000006,Jamik,Sumatera Utara,Kab. Batu Bara,Medang Deras,Masjid Jami,Desa Durian Dsn. Makmur,Wakaf,695,600,1985,100,4,3,0,0,85361573094,,3.272145635,99.47021484,"https://www.google.com/maps/search/3.27214563507505100000,99.47021484375000000000",https://simaslama.kemenag.dev/profil/masjid/9810
139,01.4.02.19.01.000007,Nurul Iman,Sumatera Utara,Kab. Batu Bara,Medang Deras,Masjid Jami,Dsn. PAsir Putih Desa Durian,Wakaf,1000,600,1999,60,4,3,0,0,81265322938,,3.294082228,99.44824219,"https://www.google.com/maps/search/3.29408222831281750000,99.44824218750000000000",https://simaslama.kemenag.dev/profil/masjid/9812
140,01.4.02.19.01.000008,Jamik,Sumatera Utara,Kab. Batu Bara,Medang Deras,Masjid Jami,Desa Tanjung Sigoni,Wakaf,400,400,1974,100,4,3,0,0,81376768525,,3.307792354,99.42626953,"https://www.google.com/maps/search/3.30779235381884100000,99.42626953125000000000",https://simaslama.kemenag.dev/profil/masjid/9814
141,01.4.02.19.01.000009,Nurul Akbar,Sumatera Utara,Kab. Batu Bara,Medang Deras,Masjid Jami,Desa Pematang Cengkering,Wakaf,1200,240,1987,100,7,8,0,0,-,,3.316018338,99.42626953,"https://www.google.com/maps/search/3.31601833816152500000,99.42626953125000000000",https://simaslama.kemenag.dev/profil/masjid/9815
142,01.4.02.19.01.000010,Al-Muallim,Sumatera Utara,Kab. Batu Bara,Medang Deras,Masjid Jami,Dsn. Mesjid Desa Lalang,Wakaf,2000,1600,1950,150,5,4,0,0,812632306,,3.310534356,99.4317627,"https://www.google.com/maps/search/3.31053435619233900000,99.43176269531250000000",https://simaslama.kemenag.dev/profil/masjid/9816
143,01.4.02.19.01.000011,Al-Ikhlas,Sumatera Utara,Kab. Batu Bara,Medang Deras,Masjid Jami,Desa Pakam,Wakaf,1200,900,1968,200,10,10,0,0,-,,3.288598125,99.44824219,"https://www.google.com/maps/search/3.28859812519592150000,99.44824218750000000000",https://simaslama.kemenag.dev/profil/masjid/9818
144,01.4.02.19.01.000012,OK. Syah Nurul Islam,Sumatera Utara,Kab. Batu Bara,Medang Deras,Masjid Jami,Desa Pakam Raya,Wakaf,2400,1600,1965,300,6,8,0,0,82165150882,,3.272145635,99.46472168,"https://www.google.com/maps/search/3.27214563507502550000,99.46472167968750000000",https://simaslama.kemenag.dev/profil/masjid/9820
145,01.4.02.19.01.000013,Darul Muttaqien,Sumatera Utara,Kab. Batu Bara,Medang Deras,Masjid Jami,Dusun Mesjid Desa Pematang Nibung,Wakaf,180,143,1945,200,6,4,0,0,82167853324,,2.94304091,99.27246094,"https://www.google.com/maps/search/2.94304091005516980000,99.27246093750000000000",https://simaslama.kemenag.dev/profil/masjid/9821
146,01.4.02.19.01.000014,Al-Muslimin,Sumatera Utara,Kab. Batu Bara,Medang Deras,Masjid Jami,Desa Medang Baru,Wakaf,798,225,2009,120,5,4,0,0,85277025199,,3.274887736,99.41665649,"https://www.google.com/maps/search/3.27488773555558230000,99.41665649414062000000",https://simaslama.kemenag.dev/profil/masjid/9822
147,01.4.02.19.01.000015,Ar-Rahman,Sumatera Utara,Kab. Batu Bara,Medang Deras,Masjid Jami,Dsn. Tasak Desa Lalang,Wakaf,49,36,1980,50,3,6,0,0,81362420369,,3.32972816,99.42901411,"https://www.google.com/maps/search/3.32972815992199370000,99.42901411328126000000",https://simaslama.kemenag.dev/profil/masjid/9829
148,01.4.02.19.01.000016,Nur-Hasanah,Sumatera Utara,Kab. Batu Bara,Medang Deras,Masjid Jami,Desa Mandarsah,Wakaf,1500,750,1960,150,5,4,0,0,85262466159,,3.295453249,99.4468689,"https://www.google.com/maps/search/3.29545324937343400000,99.44686889648438000000",https://simaslama.kemenag.dev/profil/masjid/9832
149,01.4.02.19.01.000017,Al-Mutaqin,Sumatera Utara,Kab. Batu Bara,Medang Deras,Masjid Jami,Cengkering Pekan,Wakaf,2000,1200,1985,150,3,2,0,0,81376104176,,3.32150229,99.40979004,"https://www.google.com/maps/search/3.32150228971860350000,99.40979003906250000000",https://simaslama.kemenag.dev/profil/masjid/9835
150,01.6.02.19.01.000018,Al-Hidayah,Sumatera Utara,Kab. Batu Bara,Medang Deras,Masjid di Tempat Publik,Desa Sei Raja,Wakaf,2400,600,1964,200,7,10,0,0,-,,3.316018338,99.43725586,"https://www.google.com/maps/search/3.31601833816151230000,99.43725585937500000000",https://simaslama.kemenag.dev/profil/masjid/9836
151,01.4.02.19.01.000019,Al-Hikmah,Sumatera Utara,Kab. Batu Bara,Medang Deras,Masjid Jami,Dusun Sono Desa Lalang,Wakaf,1200,800,1969,150,8,10,0,0,-,,3.318760318,99.44000244,"https://www.google.com/maps/search/3.31876031774470700000,99.44000244140625000000",https://simaslama.kemenag.dev/profil/masjid/9837
152,01.4.02.19.01.000020,Jamik,Sumatera Utara,Kab. Batu Bara,Medang Deras,Masjid Jami,Desa Medang,Wakaf,625,400,1958,150,5,4,0,0,85276437871,,3.310534356,99.42352295,"https://www.google.com/maps/search/3.31053435619235170000,99.42352294921875000000",https://simaslama.kemenag.dev/profil/masjid/9838
153,01.4.02.19.02.000001,Nurul Huda,Sumatera Utara,Kab. Batu Bara,Sei Suka,Masjid Jami,Jl. Tanjung Gading,Wakaf,576,0,1982,0,1,1,0,0,-,,-1.801460929,116.1474609,"https://www.google.com/maps/search/-1.80146092946803550000,116.14746093750000000000",https://simaslama.kemenag.dev/profil/masjid/9918
154,01.6.02.19.02.000002,Al-Mukhlisin,Sumatera Utara,Kab. Batu Bara,Sei Suka,Masjid di Tempat Publik,PT. Moeis,Girik,400,0,2002,0,1,1,0,0,-,,-1.801460929,116.1474609,"https://www.google.com/maps/search/-1.80146092946803550000,116.14746093750000000000",https://simaslama.kemenag.dev/profil/masjid/9920
155,01.4.02.19.02.000003,At-Taubah,Sumatera Utara,Kab. Batu Bara,Sei Suka,Masjid Jami,Dusun V Kuala Tanjung,Wakaf,375,0,1995,0,1,1,0,0,-,,-1.801460929,116.1474609,"https://www.google.com/maps/search/-1.80146092946803550000,116.14746093750000000000",https://simaslama.kemenag.dev/profil/masjid/9921
156,01.4.02.19.02.000004,Al-Huda,Sumatera Utara,Kab. Batu Bara,Sei Suka,Masjid Jami,Dusun I Kuala Indah,Wakaf,340,0,1992,0,1,1,0,0,-,,-1.801460929,116.1474609,"https://www.google.com/maps/search/-1.80146092946803550000,116.14746093750000000000",https://simaslama.kemenag.dev/profil/masjid/9922
157,01.4.02.19.02.000005,Al-Alim,Sumatera Utara,Kab. Batu Bara,Sei Suka,Masjid Jami,Dusun V Kuala Indah,Wakaf,320,0,1990,0,1,1,0,0,-,,-1.801460929,116.1474609,"https://www.google.com/maps/search/-1.80146092946803550000,116.14746093750000000000",https://simaslama.kemenag.dev/profil/masjid/9924
158,01.6.02.19.02.000006,Nurul Hikmah,Sumatera Utara,Kab. Batu Bara,Sei Suka,Masjid di Tempat Publik,Dusun IV Pantai Kuala Indah,Wakaf,600,240,2010,100,3,1,0,0,81375278392,,-1.801460929,116.1474609,"https://www.google.com/maps/search/-1.80146092946803550000,116.14746093750000000000",https://simaslama.kemenag.dev/profil/masjid/9925
159,01.4.02.19.02.000007,Al-Jamik,Sumatera Utara,Kab. Batu Bara,Sei Suka,Masjid Jami,Dusun V Pematang Jering,SHM,400,0,1985,0,1,1,0,0,-,,-1.801460929,116.1474609,"https://www.google.com/maps/search/-1.80146092946803550000,116.14746093750000000000",https://simaslama.kemenag.dev/profil/masjid/9926
160,01.4.02.19.02.000008,Nurul Iman,Sumatera Utara,Kab. Batu Bara,Sei Suka,Masjid Jami,Dusun VI Pematang Jering,Wakaf,360,0,1983,0,1,1,0,0,-,,-1.801460929,116.1474609,"https://www.google.com/maps/search/-1.80146092946803550000,116.14746093750000000000",https://simaslama.kemenag.dev/profil/masjid/9928
161,01.5.02.19.02.000009,Al-Banin,Sumatera Utara,Kab. Batu Bara,Sei Suka,Masjid Bersejarah,Dusun III Pematang Kuing,Wakaf,800,192,1920,200,1,1,0,0,,,-1.801460929,116.1474609,"https://www.google.com/maps/search/-1.80146092946803550000,116.14746093750000000000",https://simaslama.kemenag.dev/profil/masjid/9929
162,01.4.02.19.02.000010,Al-Huda,Sumatera Utara,Kab. Batu Bara,Sei Suka,Masjid Jami,Dusun IV Pematang Kuing,Wakaf,320,0,1996,0,1,1,0,0,-,,-1.801460929,116.1474609,"https://www.google.com/maps/search/-1.80146092946803550000,116.14746093750000000000",https://simaslama.kemenag.dev/profil/masjid/9930
163,01.3.02.19.02.000011,Baiturrahman,Sumatera Utara,Kab. Batu Bara,Sei Suka,Masjid Besar,Dusun VI Pematang Kuing,Wakaf,1200,88,1989,150,1,1,0,0,-,,-1.801460929,116.1474609,"https://www.google.com/maps/search/-1.80146092946803550000,116.14746093750000000000",https://simaslama.kemenag.dev/profil/masjid/9931
164,01.4.02.19.02.000012,Nurul Ikhlas,Sumatera Utara,Kab. Batu Bara,Sei Suka,Masjid Jami,Dusun I simodong,Wakaf,300,0,1990,0,1,1,0,0,-,,-1.801460929,116.1474609,"https://www.google.com/maps/search/-1.80146092946803550000,116.14746093750000000000",https://simaslama.kemenag.dev/profil/masjid/9932
165,01.4.02.19.02.000013,At-Taqwa,Sumatera Utara,Kab. Batu Bara,Sei Suka,Masjid Jami,Dusun I Simodong,Wakaf,225,0,1994,0,1,1,0,0,-,,-1.801460929,116.1474609,"https://www.google.com/maps/search/-1.80146092946803550000,116.14746093750000000000",https://simaslama.kemenag.dev/profil/masjid/9936
166,01.4.02.19.02.000014,Al-Jamik,Sumatera Utara,Kab. Batu Bara,Sei Suka,Masjid Jami,Dusun II Simodong,Wakaf,600,400,1975,200,1,1,0,0,,,-1.801460929,116.1474609,"https://www.google.com/maps/search/-1.80146092946803550000,116.14746093750000000000",https://simaslama.kemenag.dev/profil/masjid/9937
167,01.3.02.19.02.000015,Baiturrahman,Sumatera Utara,Kab. Batu Bara,Sei Suka,Masjid Besar,Dusun VIII Desa Brohol,Wakaf,4400,176,2008,200,1,1,0,0,-,,-1.801460929,116.1474609,"https://www.google.com/maps/search/-1.80146092946803550000,116.14746093750000000000",https://simaslama.kemenag.dev/profil/masjid/9938
168,01.4.02.19.02.000016,An-Nur,Sumatera Utara,Kab. Batu Bara,Sei Suka,Masjid Jami,Dusun IX desa Brohol,Wakaf,800,130,1970,150,1,1,0,0,-,,-1.801460929,116.1474609,"https://www.google.com/maps/search/-1.80146092946803550000,116.14746093750000000000",https://simaslama.kemenag.dev/profil/masjid/9939
169,01.4.02.19.02.000017,Taqwa Walistiqamah,Sumatera Utara,Kab. Batu Bara,Sei Suka,Masjid Jami,Dusun I Desa Sei Suka Deras,Wakaf,300,0,1985,0,1,1,0,0,-,,-1.801460929,116.1474609,"https://www.google.com/maps/search/-1.80146092946803550000,116.14746093750000000000",https://simaslama.kemenag.dev/profil/masjid/9940
170,01.4.02.19.02.000018,Sempurna,Sumatera Utara,Kab. Batu Bara,Sei Suka,Masjid Jami,Dusun III Desa Sei Suka Deras,Wakaf,210,0,1994,0,1,1,0,0,-,,-1.801460929,116.1474609,"https://www.google.com/maps/search/-1.80146092946803550000,116.14746093750000000000",https://simaslama.kemenag.dev/profil/masjid/9941
171,01.4.02.19.02.000019,Al-Huda,Sumatera Utara,Kab. Batu Bara,Sei Suka,Masjid Jami,Dusun XI Sei Simujur,Wakaf,320,0,1990,0,1,1,0,0,-,,-1.801460929,116.1474609,"https://www.google.com/maps/search/-1.80146092946803550000,116.14746093750000000000",https://simaslama.kemenag.dev/profil/masjid/9942
172,01.4.02.19.02.000020,Al-Ikhlas,Sumatera Utara,Kab. Batu Bara,Sei Suka,Masjid Jami,Dusun I Tanjung Seri,Wakaf,180,0,1940,0,1,1,0,0,-,,-1.801460929,116.1474609,"https://www.google.com/maps/search/-1.80146092946803550000,116.14746093750000000000",https://simaslama.kemenag.dev/profil/masjid/9943
173,01.4.02.19.02.000021,Al-Mukhlisin,Sumatera Utara,Kab. Batu Bara,Sei Suka,Masjid Jami,Dusun XI Tanjung Seri,Wakaf,260,0,1986,0,1,1,0,0,-,,-1.801460929,116.1474609,"https://www.google.com/maps/search/-1.80146092946803550000,116.14746093750000000000",https://simaslama.kemenag.dev/profil/masjid/9944
174,01.4.02.19.02.000022,Al-Huda,Sumatera Utara,Kab. Batu Bara,Sei Suka,Masjid Jami,Dusun I Sei Simujur,Wakaf,312,0,1982,0,1,1,0,0,-,,-1.801460929,116.1474609,"https://www.google.com/maps/search/-1.80146092946803550000,116.14746093750000000000",https://simaslama.kemenag.dev/profil/masjid/9945
175,01.4.02.19.02.000023,Al-Hidayah,Sumatera Utara,Kab. Batu Bara,Sei Suka,Masjid Jami,Dusun II Sei Simujur,Wakaf,324,0,1983,0,1,1,0,0,-,,-1.801460929,116.1474609,"https://www.google.com/maps/search/-1.80146092946803550000,116.14746093750000000000",https://simaslama.kemenag.dev/profil/masjid/9946
176,01.6.02.19.02.000024,Al-Muslim,Sumatera Utara,Kab. Batu Bara,Sei Suka,Masjid di Tempat Publik,Dusun VII Simodong,Wakaf,1200,400,1985,0,1,1,0,0,-,,-1.801460929,116.1474609,"https://www.google.com/maps/search/-1.80146092946803550000,116.14746093750000000000",https://simaslama.kemenag.dev/profil/masjid/9947
177,01.4.02.19.02.000025,Al-Mukmin,Sumatera Utara,Kab. Batu Bara,Sei Suka,Masjid Jami,Dusun V Sei Simujur,Wakaf,300,0,1990,0,1,1,0,0,-,,-1.801460929,116.1474609,"https://www.google.com/maps/search/-1.80146092946803550000,116.14746093750000000000",https://simaslama.kemenag.dev/profil/masjid/9948
178,01.4.02.19.02.000026,Baitussalam,Sumatera Utara,Kab. Batu Bara,Sei Suka,Masjid Jami,Dusun VII Sei Simujur,Wakaf,312,0,1985,0,1,1,0,0,-,,-1.801460929,116.1474609,"https://www.google.com/maps/search/-1.80146092946803550000,116.14746093750000000000",https://simaslama.kemenag.dev/profil/masjid/9949
179,01.4.02.19.02.000027,Ar-Ridho,Sumatera Utara,Kab. Batu Bara,Sei Suka,Masjid Jami,Dusun VII Sei Simujur,Wakaf,300,0,1980,0,1,1,0,0,-,,-1.801460929,116.1474609,"https://www.google.com/maps/search/-1.80146092946803550000,116.14746093750000000000",https://simaslama.kemenag.dev/profil/masjid/9950
180,01.4.02.19.02.000028,Al-Yaqin,Sumatera Utara,Kab. Batu Bara,Sei Suka,Masjid Jami,Dusun I Perkebunan Tanjung Kasau,Girik,280,0,1987,0,1,1,0,0,-,,-1.801460929,116.1474609,"https://www.google.com/maps/search/-1.80146092946803550000,116.14746093750000000000",https://simaslama.kemenag.dev/profil/masjid/9951
181,01.4.02.19.02.000029,Al-Ikhlas,Sumatera Utara,Kab. Batu Bara,Sei Suka,Masjid Jami,Dusun II Perkebunan Tanjung Kasau,Girik,300,0,1986,0,1,1,0,0,-,,-1.801460929,116.1474609,"https://www.google.com/maps/search/-1.80146092946803550000,116.14746093750000000000",https://simaslama.kemenag.dev/profil/masjid/9952
182,01.4.02.19.02.000030,PMKS,Sumatera Utara,Kab. Batu Bara,Sei Suka,Masjid Jami,Dusun VII Perkebunan Tanjung Kasau,SHM,400,36,2005,50,1,1,0,0,-,,3.310705731,99.27143097,"https://www.google.com/maps/search/3.31070573108874800000,99.27143096923828000000",https://simaslama.kemenag.dev/profil/masjid/9954
183,01.4.02.19.02.000031,Al-Yaqin,Sumatera Utara,Kab. Batu Bara,Sei Suka,Masjid Jami,Dusun VII Perkebunan Tanjung Kasau,SHM,400,36,1993,50,1,1,0,0,-,,3.31481872,99.27383423,"https://www.google.com/maps/search/3.31481871970270970000,99.27383422851562000000",https://simaslama.kemenag.dev/profil/masjid/9955
184,01.4.02.19.02.000032,Nurul Huda,Sumatera Utara,Kab. Batu Bara,Sei Suka,Masjid Jami,Dusun V Tanjung Seri,Wakaf,312,0,1953,0,1,1,0,0,-,,3.513421046,98.70117188,"https://www.google.com/maps/search/3.51342104564004430000,98.70117187500000000000",https://simaslama.kemenag.dev/profil/masjid/9956
185,01.6.02.19.02.000033,Istiqomah,Sumatera Utara,Kab. Batu Bara,Sei Suka,Masjid di Tempat Publik,Dusun I Perkebunan Tanjung Kasau,Wakaf,280,221,1975,0,1,1,0,0,-,,3.557282727,98.65722656,"https://www.google.com/maps/search/3.55728272654127940000,98.65722656250000000000",https://simaslama.kemenag.dev/profil/masjid/9958
186,01.4.02.19.02.000034,Taqwa wal Istiqomah,Sumatera Utara,Kab. Batu Bara,Sei Suka,Masjid Jami,Dusun Mesjid Simpang Kopi,Wakaf,1600,1600,1965,200,2,1,0,0,,,3.302436859,99.33155537,"https://www.google.com/maps/search/3.30243685856653800000,99.33155536651611000000",https://simaslama.kemenag.dev/profil/masjid/9964
187,01.4.02.19.02.000035,Al-Ansor,Sumatera Utara,Kab. Batu Bara,Sei Suka,Masjid Jami,Dusun I Laut Tador,Wakaf,300,0,1995,0,1,1,0,0,-,,3.644999801,98.61328125,"https://www.google.com/maps/search/3.64499980089206300000,98.61328125000000000000",https://simaslama.kemenag.dev/profil/masjid/9965
188,01.4.02.19.02.000036,Darussalam,Sumatera Utara,Kab. Batu Bara,Sei Suka,Masjid Jami,Dusun IV Laut Tador,Wakaf,280,0,1982,0,1,1,0,0,-,,3.557282727,98.70117188,"https://www.google.com/maps/search/3.55728272654131760000,98.70117187500000000000",https://simaslama.kemenag.dev/profil/masjid/9966
189,01.4.02.19.02.000037,Al-Asri,Sumatera Utara,Kab. Batu Bara,Sei Suka,Masjid Jami,Dusun VI Laut Tador,Wakaf,600,100,1995,100,1,1,0,0,,,3.312933602,99.27383423,"https://www.google.com/maps/search/3.31293360204287500000,99.27383422851562000000",https://simaslama.kemenag.dev/profil/masjid/9967
190,01.4.02.19.02.000038,Al-Huda,Sumatera Utara,Kab. Batu Bara,Sei Suka,Masjid Jami,Dusun VIII Laut Tador,Wakaf,225,0,1956,0,1,1,0,0,-,,3.60114232,98.65722656,"https://www.google.com/maps/search/3.60114232015873500000,98.65722656250000000000",https://simaslama.kemenag.dev/profil/masjid/9969
191,01.4.02.19.02.000039,Al-Qadri,Sumatera Utara,Kab. Batu Bara,Sei Suka,Masjid Jami,Dusun XI Laut Tador,Wakaf,600,100,1994,100,1,1,0,0,,,3.314733033,99.28988457,"https://www.google.com/maps/search/3.31473303261428300000,99.28988456726074000000",https://simaslama.kemenag.dev/profil/masjid/9970
192,01.4.02.19.02.000040,Al-Haq,Sumatera Utara,Kab. Batu Bara,Sei Suka,Masjid Jami,Dusun XII Laut Tador,Wakaf,800,156,1986,120,1,1,0,0,,,3.316018338,99.27520752,"https://www.google.com/maps/search/3.31601833816153760000,99.27520751953125000000",https://simaslama.kemenag.dev/profil/masjid/9972
193,01.4.02.19.02.000041,Nurul Iman,Sumatera Utara,Kab. Batu Bara,Sei Suka,Masjid Jami,Dusun VI Desa Pematang Jering,Girik,800,130,1977,150,1,1,0,0,,,3.320618467,99.30421465,"https://www.google.com/maps/search/3.32061846740752030000,99.30421465283200000000",https://simaslama.kemenag.dev/profil/masjid/9973
